PartNo,PartRev,PartStatus,PartDescription,PartGroupCode,PartNominal,PartGroupSubCode,PartAdditionalRef,PartDrawingNo,PartDrawingPath,PartMainlyPurchased,PartMaterialSpec,PartMaterialCost,PartMaterialCostStd,PartLabourSetUpCost,PartLabourRunCost,PartLabourCostStd,PartSubconCostStd,PartLabourSetUpTime,PartLabourRunTime,PartPurchasingCost,PartSubContractCost,PartSundryCost,PartSellingPrice,PartStandardCost,PartUOM,PartUOP,PartUOMUOPConv,PartDefLocation,PartStockActive,PartStockQuarantine,PartStockSORequirement,PartStockWORequirement,PartStockSOAllocated,PartStockOnOrderSO,PartStockOnOrderPO,PartStockOnOrderWO,PartLeadTime,PartLeadTimeSales,PartLeadTimeMan,PartMOQWO,PartMOQSO,PartMOQPO,PartMinStockLev,PartSafetyStockLev,PartROL,PartROLUOM,PartROQ,PartROQUOM,PartWidth,PartReviewed,PartPrefSupplier,PartDefCust,PartCommodityCode,PartWeight,PartNominal_PO,PartStockableItem,PartLifedItem,PartSaleableItem,PartCreated,PartBOMName,PartBOMRev,PartRoutName,PartRoutRev,PartGenTypeName,PartCalibToolRef,PartDefaultAltCust,PartDefaultAltSupp,PartPhantom,PartStandardCostAutoUpdate,PartCofCRequired,PartRequiresRelease,PartDefaultJobType,PartIsForecastItem,PartStockWORequirement_Forecast,PartStockOnOrderWO_Forecast,PartLabourSetUpCost_SalesRate,PartLabourRunCost_SalesRate,PartMachiningPercentage,PartMaxStockLev,PartSheetX,PartSheetY,PartStockCategory,PartRoundUpBatchQty,PartBatchQtyWO,PartBatchQtyPO,PartPurchasingCostLastUpdated,PartSellingPriceLastUpdated,PartStandardCostLastUpdated,PartFinishType,PartPricePerKG,PartLinkedPN,PartLastStockCheck,PartSheetThickness,PartSheetGrade,PartStockedIn,PartPurchasingCostPerTonne,PartReclaim,PartSectionalArea,PartStandardLength,PartStandardBreadth,PartBOMPath,PartIsFreeIssueItem,PartVATIDOverwrite_Sales,PartVATID_Sales,PartVATIDOverwrite_Purchase,PartVATID_Purchase,PartStockRequiresRelease,PartBOMLocked,PartRoutingLocked,PartBOMWeight,PartUsedInUnit,PartMSLOfStdSizeUnits,InventoryAssociatedDocuments,InventoryLaserParameters(PartNo),InventoryLaserParameters(PartNo) 2,InventoryPartBOM(PartNo),InventoryPartBOM(PartNo) 2,InventoryPartRouting,InventoryPriceMatrix,InventorySubContractPriceMatrix_NEW,SalesOrderDetails,StockAllocationWO,WorksOrdersBOM,tlkpFinishType,tlkpInventoryGroupCode,tlkpInventoryStatus,tlkpStockLocations,tlkpWOJobType,zzz_InventoryBOM(PartNo),zzz_InventoryBOM(PartNo) 2
10021,null,1,ULTRASONIC TESTING OF FTB,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,30/06/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10022,null,1,Supply and Manufacture of 27off Flame Holders for HP and LP Flare Tips,SALES,(Default),null,null,null,null,FALSE,null,1,1,0,413.1,413.1,0,0,12.15,0,0,0,1375,1375,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,413.1,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10023,null,1,Supply and Manufacture of 27no Flame Tabs for HP and LP ,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,520.2,520.2,0,0,15.3,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,520.2,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10024,null,1,Supply and Manufacture of 27no Flame Tabs for HP and LP Flare Tips,SALES,(Default),null,null,null,null,FALSE,null,1,1,0,336.6,336.6,0,0,9.9,0,0,0,1375,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,336.6,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10025,null,1,Supply and Manufacture of 27no Flame Tabs for LP and HP Flare Tips,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10026,null,1,Material replacement due to revision of Lifting lugs - item 21 Dwg B-KC-1970,SALES,(Default),null,null,null,null,FALSE,null,420,420,0,8.5,8.5,0,0,0.25,0,0,0,480,480,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,8.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10027,null,1,Supply and Manufacture of LP Ignition Manifold as dwg B-KC-2065 inc flanges,SALES,(Default),null,null,null,null,FALSE,null,3575,3575,0,1003,1003,330,0,29.5,0,0,0,6049,6049,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1003,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10028,null,1,Supply and Manufacture of HP Ignition Manifold inc flanges,SALES,(Default),null,null,null,null,FALSE,null,4000,4000,0,1037,1037,330,0,30.5,0,0,0,6389,6389,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1037,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10029,null,1,Pickling and Passivating of 2no Ignition Manifolds and 8no Pilots,SALES,(Default),null,null,null,null,FALSE,null,1,1,0,0,0,600,0,0,0,0,0,890,890,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10030,null,1,"Costs incured for the cancellation of previously approved 1"" flanges for the HP and LP Ignition Manifolds",SALES,(Default),null,null,null,null,FALSE,null,1400,1400,0,2.83,2.83,0,0,0.08333333,0,0,0,3648,3648,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2.83,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10031,null,1,"Costs for the Supply of 8no 1"" Flanges and 8no 1/2"" Flanges for the Pilots",SALES,(Default),null,null,null,null,FALSE,null,5440,5440,0,17,17,0,0,0.5,0,0,0,6365,6365,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,17,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10032,null,1,"Assembly, welding and NDT of 8no Pilots from free issue materials",SALES,(Default),null,null,null,null,FALSE,null,1,1,0,2827.5,2465,400,0,72.5,0,400,0,3580,3580,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/07/2011 00:00:00,STANDARD,1,STANDARD,1,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2827.5,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10033,null,1,Trim reducers to 89mm i/d,SALES,(Default),null,null,null,null,FALSE,null,1,1,0,1122,1122,0,0,33,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,15/07/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1122,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10034,null,1,Variations to packing Cases,SALES,(Default),null,null,null,null,FALSE,null,900,900,0,1360,1360,0,0,40,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,02/09/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1360,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10035,null,1,Pens and Brackets,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,5304,5304,0,0,156,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,23/09/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,5304,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10036,null,1,1no Ammonia Vaporiser Skid,SALES,(Default),null,null,null,null,FALSE,null,1,1,0,0,0,2663,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/10/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10037,null,1,Shot Blasting and Painting of Ammonia Skid,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,635,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,13/10/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10038,null,1,Drill and Tap 6no M12 Hoels is each of the 6 J Tubes for the Anodes,SALES,(Default),null,null,2016_0025,null,FALSE,null,1,1,0,1088,1088,0,0,32,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,05/12/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1088,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10039,null,1,Additional Stick welding req'd on the Bellmouth to Tubular welds due to the large gap caused by poor fitment of the Bellmouths due to them been Oval,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10040,null,1,Extra work req'd to fit backing strips to the tubular seam due to poor set up by Angle Ring,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10041,null,1,"Assembly of Pallets prior to packaging the J Spools for delivery, this was not stated in the enquiry this scope of work would be req'd",SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10042,null,1,Cary out Welding and Mechanical testing to PTP,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10043,null,1,"Cutting of Production test pieces from 24"", 34"" and 44"" Tubulars",SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10044,null,1,Costs for Oceaneering to carry out req'd testing on Production test pieces,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10045,null,1,Hire of 2nd Column and boom for the Sub Arc to meet the req'd schedule,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10046,null,1,Additional Sub arc welder qualifications to meet schedule requirements,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10047,null,1,Welding of additional seam length on the Bellmouth Production test pieces and cutting of the production test pieces,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10048,null,1,"Premium time costs for 24hr working and weekend working until job completion, breakdown as per the VOR",SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10049,null,1,Internal transport costs,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10050,null,1,Second Manipulator hire as requested by Derek McShane,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10051,null,1,Transport costs for the delivery of reject Bellmouths back to Angle Ring,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
10052,null,1,"Extra man hours and consumables required for Stick welding the Bellmouths to the Tubulars due to poor fitment leaving large gaps, caused by the Bellmouths been Oval",SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,04/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
