CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,51,30,1,0,0,Fender Ladder ,00:00.0,00:00.0,00:00.0,E/12142-30,0,13913,Completed,0,21:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,52,30,1,0,0,Fender & Ladder Fabrication Assembly,00:00.0,00:00.0,00:00.0,E/12142-31,0,13914,Completed,0,22:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,53,30,1,0,0,Rest Platform & Handrail,00:00.0,00:00.0,00:00.0,E/12142-32,0,13915,Completed,0,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,54,30,1,0,0,Rest Ladders,00:00.0,00:00.0,00:00.0,E/12142-33,0,13916,Completed,0,11:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,55,30,1,0,0,Access Platform,00:00.0,00:00.0,00:00.0,E/12142-34,0,13917,Completed,0,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,56,10,1,1,0,Access Handrail,00:00.0,00:00.0,00:00.0,E/12142-35,0,13918,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,57,30,1,0,0,Access Ladder,00:00.0,00:00.0,00:00.0,E/12142-36,0,13919,Completed,0,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,58,10,1,1,0,Trial Assemby & Packing,00:00.0,00:00.0,00:00.0,E/12142-37,0,13920,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,59,30,1,0,0,Fender Support,00:00.0,00:00.0,00:00.0,E/12142-28,0,13921,Completed,0,28:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,60,10,1,1,0,Fender Fabrication,00:00.0,00:00.0,00:00.0,E/12142-29,0,13922,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,61,10,1,1,0,Fender Ladder ,00:00.0,00:00.0,00:00.0,E/12142-30,0,13923,Completed,1,26:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,62,30,1,0,0,Fender & Ladder Fabrication Assembly,00:00.0,00:00.0,00:00.0,E/12142-31,0,13924,Completed,0,10:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,63,30,1,0,0,Rest Platform & Handrail,00:00.0,00:00.0,00:00.0,E/12142-32,0,13925,Completed,0,50:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,64,30,1,0,0,Rest Ladders,00:00.0,00:00.0,00:00.0,E/12142-33,0,13926,Completed,0,46:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,65,30,1,0,0,Access Platform,00:00.0,00:00.0,00:00.0,E/12142-34,0,13927,Completed,0,06:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,66,10,1,1,0,Access Handrail,00:00.0,00:00.0,00:00.0,E/12142-35,0,13928,Completed,1,41:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,67,30,1,0,0,Access Ladder,00:00.0,00:00.0,00:00.0,E/12142-36,0,13929,Completed,0,05:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,68,10,1,1,0,Trial Assemby & Packing,00:00.0,00:00.0,00:00.0,E/12142-37,0,13930,Completed,1,15:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,69,10,1,1,0,Welder Qualifications to WPS-006,00:00.0,00:00.0,00:00.0,E/12143-49,0,13931,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,70,10,1,1,0,Welder Qualification,00:00.0,00:00.0,00:00.0,E/12143-50,0,13937,Completed,1,03:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,71,10,1,1,0,Rectification of 670 Dia. Discs x 45mm thick supplied by Irvon's to the incorrect diamter,00:00.0,00:00.0,00:00.0,E/12143-51,0,13941,Completed,1,10:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,72,10,2,2,0,BL1 & BL2 Weld Reinforcement,00:00.0,00:00.0,00:00.0,E/12142-49,0,14182,Completed,2,55:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,73,30,5,0,0,TP Earthing Plates,00:00.0,00:00.0,00:00.0,E/12142-50,0,14184,Completed,73,37:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,74,10,1,1,0,Improement 12 - Fender Support - 2nd Assembly Jig,00:00.0,00:00.0,00:00.0,E/12142-51,0,14262,Completed,1,34:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,75,0,1,1,0,Improvemnet 11 - Template for Handrail Locations,00:00.0,00:00.0,00:00.0,E/12142-52,0,14263,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,76,0,1,1,0,Improvement 14 - Step Over for SAW Tractor Unit,00:00.0,00:00.0,00:00.0,E/12142-53,0,14264,Completed,1,00:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,77,0,1,1,0,Fender Support,00:00.0,00:00.0,00:00.0,E/12142-55,0,NULL,NULL,NULL,NULL,NULL
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,78,10,3,3,0,"Modifications to BL2, BL3 & BL4 Painted Rest Platforms",00:00.0,00:00.0,00:00.0,E/12142-56,0,14312,Completed,3,40:00.0,00:00.0
BIFAB,BURNTISLAND FABRICATIONS LTD,5358,79,30,3,0,0,Weld Repair Procedures,00:00.0,00:00.0,00:00.0,E/12142-57,0,14808,Completed,0,00:00.0,00:00.0
CABOT,CABOT CARBON LTD (CAB-O-SIL DIVISION),5439,3,30,1,0,0,Inlet End,00:00.0,00:00.0,00:00.0,E/12477-3,0,14500,Completed,0,08:00.0,00:00.0
CABOT,CABOT CARBON LTD (CAB-O-SIL DIVISION),5439,4,30,1,0,0,Central Section,00:00.0,00:00.0,00:00.0,E/12477-4,0,14501,Completed,0,27:00.0,00:00.0
CABOT,CABOT CARBON LTD (CAB-O-SIL DIVISION),5439,5,30,1,0,0,Outlet End,00:00.0,00:00.0,00:00.0,E/12477-5,0,14502,Completed,0,33:00.0,00:00.0
TERRABIL,CF FERTILISERS UK LIMITED,5305,2,30,1,0,0,"PLATFORM
DRG. O1-CS-64-50051",00:00.0,00:00.0,00:00.0,E/11956-2,0,13654,Completed,0,00:00.0,00:00.0
TERRABIL,CF FERTILISERS UK LIMITED,5673,3,0,0,0,0,NITRIC ACID PROCESS SUMP,00:00.0,00:00.0,00:00.0,E/13249-1,0,NULL,NULL,NULL,NULL,NULL
TERRABIL,CF FERTILISERS UK LIMITED,5673,4,0,0,0,0,SUMP SODA ASH CHUTE,00:00.0,00:00.0,00:00.0,E/13249-2,0,NULL,NULL,NULL,NULL,NULL
TERRABIL,CF FERTILISERS UK LIMITED,5758,1,30,1,0,9336,REPLACEMENT 13-F-20 HEAD TANK,00:00.0,00:00.0,00:00.0,E/13462-1,0,15406,Completed,0,00:00.0,00:00.0
CLJ,CLJ INCORPORATED LIMITED,5327,4,0,1,1,478.29,VOR 16-098 Shims & Packing,00:00.0,00:00.0,00:00.0,E/12002-4,478.29,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,5,0,1,1,2310,VOR 16-099 Box mods for Posts,00:00.0,00:00.0,00:00.0,E/12002-5,2310,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,6,0,1,1,1156,VOR 16-100 Remove Post Material,00:00.0,00:00.0,00:00.0,E/12002-6,1156,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,7,0,1,1,526.2,VOR 16-101 Broken Bracket,00:00.0,00:00.0,00:00.0,E/12002-7,526.2,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,8,0,1,1,707.14,VOR 16-102 Trial Assembly,00:00.0,00:00.0,00:00.0,E/12002-8,707.14,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,9,0,1,1,473,VOR 16-103 Brackets,00:00.0,00:00.0,00:00.0,E/12002-9,473,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,10,0,1,1,0,VOR-1XX,00:00.0,00:00.0,00:00.0,E/12002-10,0,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,11,0,1,1,2835,VOR 16/129 - CUTTING / PAINTING ON SITE,00:00.0,00:00.0,00:00.0,E/12002-11,2835,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,12,0,1,1,5097,VOR 16/130 - ADDITIONAL INSTALLATION 22-24/11,00:00.0,00:00.0,00:00.0,E/12002-12,5097,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,13,0,1,1,2737.5,VOR 16/131 - ADDITIONAL INSTALLATION 03/12/16,00:00.0,00:00.0,00:00.0,E/12002-13,2737.5,NULL,NULL,NULL,NULL,NULL
CLJ,CLJ INCORPORATED LIMITED,5327,14,0,1,1,3165,VOR 16/132 - CANOPY END BRACKET,00:00.0,00:00.0,00:00.0,E/12002-14,3165,NULL,NULL,NULL,NULL,NULL
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,1,30,1,0,268251,Design & Fabrication of Deaerator & Deaerator Head Vessels,00:00.0,00:00.0,00:00.0,E/11997-1,0,14580,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,2,30,1,0,0,DESIGN VERIFICATION and THIRD PARTY INSPECTION,00:00.0,00:00.0,00:00.0,E/11997-2,0,14581,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,3,30,1,0,0,Fabricate Deaerator Vessel,00:00.0,00:00.0,00:00.0,E/11997-3,0,14582,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,4,30,1,0,0,RECOVER INTERNALS from EXISTING HEAD VESSEL,00:00.0,00:00.0,00:00.0,E/11997-4,0,14583,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,5,30,1,0,0,INSTALL RECOVERED INTERNALS in NEW HEAD VESSEL,00:00.0,00:00.0,00:00.0,E/11997-5,0,14584,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,6,30,1,0,0,"Component Manufacture of Pipes & Flanges, 12"", 10"", 6"", 4"", 2"" & 1.5""",00:00.0,00:00.0,00:00.0,E/11997-6,0,14662,Completed,0,19:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,7,30,1,0,0,Deaerator Head Vessel,00:00.0,00:00.0,00:00.0,E/11997-7,0,14687,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,8,30,1,0,0,Vessel Internals Fabrication,00:00.0,00:00.0,00:00.0,E/11997-8,0,14801,Completed,0,43:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,9,30,1,0,0,Vessel Internals Installation,00:00.0,00:00.0,00:00.0,E/11997-9,0,14802,Completed,0,26:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,10,30,1,0,0,Manufacture of Fabricated pipes,00:00.0,00:00.0,00:00.0,E/11997-10,0,14811,Completed,0,05:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,11,30,1,0,0,"Manufacture of attachments, brackets etc.",00:00.0,00:00.0,00:00.0,E/11997-11,0,14812,Completed,0,51:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5526,12,30,1,0,0,Assembly for Deaerator Vessel,00:00.0,00:00.0,00:00.0,E/11997-12,0,14813,Completed,0,37:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,1,30,1,0,59967,PROPANE STORAGE PROJECT - COLD DRAIN BLOW EGG,00:00.0,00:00.0,00:00.0,E/13052-1,0,15089,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,2,10,1,1,0,DESIGN & DRAWINGS,00:00.0,00:00.0,00:00.0,E/13052-2,0,15090,Completed,1,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,3,30,1,0,0,DESIGN & VERIFICATION & 3RD pARTY iNSPECTION,00:00.0,00:00.0,00:00.0,E/13052-3,0,15091,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,4,0,1,1,0,OPERATIONAL SALES,00:00.0,00:00.0,00:00.0,E/13052-4,0,NULL,NULL,NULL,NULL,NULL
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,5,30,1,0,0,Machining of Blind Flanges,00:00.0,00:00.0,00:00.0,E/13052-5,0,15194,Completed,0,18:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,6,30,1,0,0,Cold Drain Blow Egg Vessel,00:00.0,00:00.0,00:00.0,E/13052-6,0,15198,Completed,0,40:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,7,30,1,0,0,Production Samples,00:00.0,00:00.0,00:00.0,E/13052-7,0,15340,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5649,8,30,1,0,0,Removal & Replacement on F4 Nozzle,00:00.0,00:00.0,00:00.0,E/13052-8,0,15434,Completed,0,54:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,1,30,1,0,20984,SAND SCOOP & LORRY,00:00.0,00:00.0,00:00.0,E/13191-1,0,15290,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,2,30,1,0,38148,RAIL & SUPPORT FRAME,00:00.0,00:00.0,00:00.0,E/13191-2,0,NULL,NULL,NULL,NULL,NULL
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,3,30,1,0,3255,CROSS BEAM and WINCH PLATES [SET of 2],00:00.0,00:00.0,00:00.0,E/13191-3,0,15292,Completed,0,14:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,4,10,1,1,4110,TEMPORARY POSTS,00:00.0,00:00.0,00:00.0,E/13191-4,20550,15293,Completed,6,11:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,5,10,7,7,6125,PERMANENT POSTS,00:00.0,00:00.0,00:00.0,E/13191-5,42875,15294,Completed,7,41:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,6,30,6,0,3510,QUARRY POSTS,00:00.0,00:00.0,00:00.0,E/13191-6,0,15295,Completed,0,10:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,7,0,2,2,4354,SCOOP SUPPORT FRAMES,00:00.0,00:00.0,00:00.0,E/13191-7,17416,15296,Completed,2,02:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,7,0,2,2,4354,SCOOP SUPPORT FRAMES,00:00.0,00:00.0,00:00.0,E/13191-7,17416,15360,Completed,1,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,8,10,1,1,2077,SPARES,00:00.0,00:00.0,00:00.0,E/13191-8,12462,15297,Completed,1,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,9,30,1,0,1800,TRANSPORT,00:00.0,00:00.0,00:00.0,E/13191-9,0,15298,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,10,30,1,0,21020,SAND SCOOP & LORRY 2,00:00.0,00:00.0,00:00.0,E/13191-10,0,15312,Completed,0,30:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,11,0,1,1,4358,VOR 18-069,00:00.0,00:00.0,00:00.0,E/13191-11,4358,15348,Completed,1,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,12,30,1,0,3936,VOR 18-070,00:00.0,00:00.0,00:00.0,E/13191-12,0,15361,Completed,0,36:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,13,30,2,0,1390,Winch Plate Replacements,00:00.0,00:00.0,00:00.0,E/13191-13,0,15368,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,14,30,1,0,836.23,VOR-073 Additional Holes in 7 No. Permenant Posts,00:00.0,00:00.0,00:00.0,E/13191-14,0,15381,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,15,30,1,0,8300.57,VOR 18-080 2 @ Winch Beams & Associated Parts,00:00.0,00:00.0,00:00.0,E/13191-15,0,15430,Completed,0,00:00.0,00:00.0
JACOBS,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,5710,17,30,2,0,14343.32,Additional Works reference VOR 19/002,00:00.0,00:00.0,00:00.0,E/13191-17,0,15533,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,1,10,1,1,192236,DE-ETHANISER OVERHEAD AMINE STILL NO. 2,00:00.0,00:00.0,00:00.0,E/14630-1,8073912,16535,Completed,1,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,2,10,1,1,0,De-ethaniser Overhead Vessel,00:00.0,00:00.0,00:00.0,E/14630-2,0,16536,Completed,1,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,3,10,1,1,0,Platforms & Ladders Fabrication & Trial Assembly with Vessel,00:00.0,00:00.0,00:00.0,E/14630-3,0,16537,Completed,1,32:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,4,0,1,1,0,DESIGN & DRAWINGS FOR LADDERS & PLATFORMS,00:00.0,00:00.0,00:00.0,E/14630-4,0,16538,Completed,1,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,5,0,1,1,33924,MILESTONE 1 - 15% ON CONTRACT AWARD,00:00.0,00:00.0,00:00.0,E/14630-5,33924,16649,Completed,1,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6152,1,10,1,1,39080,DEA STILL TRAY REPLACEMENT,00:00.0,00:00.0,00:00.0,E/14765-1,273560,16612,Completed,1,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6177,1,10,1,1,13190,CCB CHILLED WATER BUFFER TANK,00:00.0,00:00.0,00:00.0,E/14903-1,79140,16723,Completed,0,00:00.0,00:00.0
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6177,2,10,1,1,0,TANK (ROUTING),00:00.0,00:00.0,00:00.0,E/14903-2,0,16730,Completed,0,11:00.0,00:00.0
DABICO,DABICO,5313,7,30,2,0,0,Rework - Guide Column (2off) ME-4804-5004-01 ,00:00.0,00:00.0,00:00.0,E/12048-7,0,13793,Completed,0,16:00.0,00:00.0
DARCHEM,DARCHEM ENGINEERING LIMITED,6367,1,10,1,1,20735,SUPPORT & CEILING PANELS REFURBISHMENT,00:00.0,00:00.0,00:00.0,E/15663-1,124410,17334,Total Qty Received,0,00:00.0,00:00.0
DARCHEM,DARCHEM ENGINEERING LIMITED,6367,2,20,2,1,3420,SURVEY OF CEILING PANELS,00:00.0,00:00.0,00:00.0,E/15663-2,5130,17398,Total Qty Received,0,44:00.0,00:00.0
DARCHEM,DARCHEM ENGINEERING LIMITED,6382,1,10,1,1,10660,2 SETS COVERS - AFTERCOOLER,00:00.0,00:00.0,00:00.0,E/15534-1,149240,17390,WIP,1,00:00.0,00:00.0
CTCMARINE,DEEP OCEAN GROUP,5620,6,30,1,0,1438.58,VARIATION 18-038 REV. 0,00:00.0,00:00.0,00:00.0,E/13101-5,0,15076,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,5509,1,30,28,0,97160,CRANE AISLES - ASOS - GRIMETHORPE,00:00.0,00:00.0,00:00.0,E/12738-1,0,14516,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,5552,1,10,1,1,3744,RS NUNEATON - VERTICAL RAIL REPAIRS,00:00.0,00:00.0,00:00.0,E/12861-1,7488,14668,Cancelled,1,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,5802,1,30,1,0,33338.21,STACKERS FOR MULTI-SHUTTLE EXTRACTION [12-OFF],00:00.0,00:00.0,00:00.0,E/13381-1,0,15551,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,1,30,1,0,184785,SHUTTLE EXTRACT SYSTEM - PHASE 1 SHOP,00:00.0,00:00.0,00:00.0,E/14956-1,0,16811,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,2,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 1 SITE INSTALL,00:00.0,00:00.0,00:00.0,E/14956-2,0,16812,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,3,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 2 SHOP,00:00.0,00:00.0,00:00.0,E/14956-3,0,16813,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,4,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 2 SITE INSTALL,00:00.0,00:00.0,00:00.0,E/14956-4,0,16814,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,5,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 3 SHOP,00:00.0,00:00.0,00:00.0,E/14956-5,0,16815,Completed,0,50:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6194,6,10,1,1,0,SHUTTLE EXTRACT SYSTEM - PHASE 3 SITE INSTALL,00:00.0,00:00.0,00:00.0,E/14956-6,0,16816,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6259,1,10,1,1,28290,TESCO MFC 4 - DMS EXTRACTION UNIT,00:00.0,00:00.0,00:00.0,E/15190-1,452640,17030,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6262,1,30,1,0,28290,"TESCO EXTRA, GLASGOW - DMS SHUTTLE EXTRACTION MFC7",00:00.0,00:00.0,00:00.0,E/15250-1,0,17036,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6266,1,10,1,1,8800,"2-OFF TROLLEYS

PROVISION OF TROLLEY FOR MOVING OF LIFTING BEAMS N187518-50

+ PROVISION OF WELDER FOR 1 DAY",00:00.0,00:00.0,00:00.0,E/15310-1,70400,17044,Completed,1,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6266,2,30,1,0,0,DEMATIC CARRIAGE TROLLEYS - SHOP FABRICATION,00:00.0,00:00.0,00:00.0,E/15310-2,0,17076,Completed,0,49:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6287,1,30,1,0,20465,SCREWFIX - SHUTTLE EXTRACT SYSTEM ,00:00.0,00:00.0,00:00.0,E/15255-1,0,17095,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6327,1,30,1,0,162810,"MEG DERBY - WAH PLATFORMS [6]
SHOP WORK",00:00.0,00:00.0,00:00.0,E/15413-1,0,17203,Total Qty Received,0,39:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6327,2,10,1,1,0,"MEG DERBY - WAH PLATFORMS [6]
SITE WORK",00:00.0,00:00.0,00:00.0,E/15413-2,0,17249,WIP,1,01:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6327,3,10,1,1,5294.78,"VARIATION TO ORDER

DESIGN CHANGES ON AISLES 2-6",00:00.0,00:00.0,00:00.0,E/15413-3,5294.78,17351,WIP,1,02:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6336,1,30,1,0,28955,"TESCO MFC 8 - DMS EXTRACTION 
SHOP WORK",00:00.0,00:00.0,00:00.0,E/15512-1,0,17247,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6341,1,10,1,1,140105,AMAZON - HEADER STEEL & PLATFORMS,00:00.0,00:00.0,00:00.0,E/15498-1,700525,17259,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6341,3,10,1,1,0,AMAZON - SITE INSTALL OF BEAMS,00:00.0,00:00.0,00:00.0,E/15498-3,0,17280,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6341,5,10,1,1,0,AMAZON - SITE INSTALL OF PLATFORMS [X2],00:00.0,00:00.0,00:00.0,E/15498-5,0,17282,Completed,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6392,1,10,1,1,179768,"ADIDAS TDC MULTISHUTTLE - DMS EXTRACTION

SHOP WORK",00:00.0,00:00.0,00:00.0,E/15541-1,2516752,17418,WIP,1,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6392,2,10,1,1,0,"ADIDAS TDC MULTISHUTTLE - DMS EXTRACTION

SITE WORK",00:00.0,00:00.0,00:00.0,E/15541-2,0,17419,WIP,1,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6397,1,30,1,0,4310,AMAZON - 4 HINGED LADDER ACCESS COVERS (FOR COLLECTOR & MERGE PLATFORMS),00:00.0,00:00.0,00:00.0,E/15498-7,0,17467,Total Qty Received,0,00:00.0,00:00.0
DEMATIC,DEMATIC LIMITED,6408,1,0,1,1,22677,HELLO FRESH - DMS EXTRACTION - SHOP WORK,00:00.0,00:00.0,00:00.0,E/15777-1,45354,17496,Created,1,NULL,00:00.0
DEMATIC,DEMATIC LIMITED,6408,2,0,1,1,14435,HELLO FRESH - DMS EXTRACTION - SITE WORK,00:00.0,00:00.0,00:00.0,E/15777-2,28870,17497,Created,1,NULL,00:00.0
